ride_dist,ride_time,ride_speed,ride_id
8.396064356052438,0.2730407464657716,30.750224883028473,202401190
1.3394354082918503,0.04174669934977197,32.084821774039646,202401191
9.904329784684622,0.3123717621225887,31.706866579053067,202401192
7.9703049680040845,0.23832450181521878,33.443078270583094,202401193
5.794699560182149,0.26999366323220053,21.46235393383503,202401194
7.738650250365852,0.2080438788411514,37.197202308819556,202401195
1.7406526299644176,0.049992054384930984,34.81858570087289,202401196
0.4457532499293937,0.015402556409035621,28.940212136986617,202401197
1.44188270696331,0.04847480181715028,29.744994366396252,202401198
2.099858267330287,0.06717074998703111,31.26149801417602,202401199
1.3851991883630255,0.04896458978366618,28.289815037419267,2024011910
7.757732846715879,0.315122619952891,24.618140227050713,2024011911
0.5327339944828691,0.021559528659120274,24.709909149962233,2024011912
2.7825928079194595,0.08433342291407292,32.99513658724175,2024011913
0.10038874230713812,0.003262726098515005,30.76836341022588,2024011914
8.193791539803357,0.29928629690034947,27.377770464818727,2024011915
8.924548335946788,0.29106582272589415,30.661615480534508,2024011916
5.427725250679664,0.16807146402954595,32.29415107448283,2024011917
1.874132800128755,0.06308338431606988,29.70881826407239,2024011918
2.854400950753546,0.08075071546467415,35.34830539058512,2024011919
6.368617229122355,0.19413453203410988,32.805174650759064,2024011920
3.198719360702155,0.09502293343330566,33.66260380655645,2024011921
4.20581244973703,0.13379454250328598,31.434858037156005,2024011922
0.9863843190391941,0.0317017435025244,31.114513274661014,2024011923
3.25140258157108,0.08121813731166955,40.03296171511574,2024011924
1.2027704545443607,0.046187083880474794,26.041272873103424,2024011925
3.3081272548754805,0.11594656192461432,28.531482089364115,2024011926
6.239109694424762,0.22451202509664464,27.7896459743706,2024011927
2.002460885441616,0.08045340559637736,24.889696969295017,2024011928
6.458781739461026,0.20587077382030666,31.37299005393812,2024011929
2.3254754037883405,0.08469610478839988,27.456698387702495,2024011930
2.0485160622884004,0.06935441922638796,29.536921873739534,2024011931
2.168580290684843,0.06294176632428058,34.45375650108321,2024011932
0.554832022521855,0.02190143906841719,25.3331308864515,2024011933
8.836201075099229,0.4011103570405977,22.029351573698925,2024011934
0.8126764025164401,0.03652053972917284,22.2525846699705,2024011935
9.62507188322784,0.31761895487309116,30.303833368741053,2024011936
1.3482110304287243,0.04432244667372592,30.4182447407159,2024011937
2.4231360328789533,0.0993833080993695,24.38172042387796,2024011938
8.719764873247248,0.2556414419384077,34.10935569416841,2024011939
8.962132605531773,0.2686019234280682,33.36585416497152,2024011940
8.046384119261456,0.254134250087308,31.66194291598679,2024011941
9.484626983061897,0.30792976446426756,30.801267294063422,2024011942
7.1657725756125465,0.288369402721571,24.849281886300908,2024011943
9.760731869554695,0.4426431118245636,22.05101945294304,2024011944
9.220293638795617,0.2948391375001578,31.272285345057636,2024011945
9.639989957791737,0.36453564673880373,26.44457419742811,2024011946
3.214077194106888,0.1203502406823881,26.706030464775232,2024011947
5.504340078804879,0.1491775769608418,36.89790510707741,2024011948
1.669595057287635,0.06635179202246717,25.162772645572232,2024011949
2.2291675330921223,0.09400649348502736,23.71291014537381,2024011950
3.636852747018431,0.13160745956846787,27.634092770603047,2024011951
3.4778418591422735,0.11176506002392175,31.117433824111846,2024011952
4.357308233781371,0.15527301642969965,28.06223730286167,2024011953
8.704269227860589,0.3359072225603813,25.912718284275492,2024011954
2.4091227082586473,0.08417612710722218,28.6200231710583,2024011955
0.35360289352911134,0.011917863014669685,29.669991431673775,2024011956
8.209923125526545,0.28911436794574485,28.396800836502248,2024011957
5.813181357656968,0.2101111361465655,27.667173974072057,2024011958
2.6921721933098572,0.11060795382770065,24.33977033427075,2024011959
3.386251521850392,0.11901223759105573,28.452969126469757,2024011960
8.29267502013276,0.27020534081122166,30.690270574357072,2024011961
9.720435407765502,0.2710517267802068,35.86192024390868,2024011962
8.613136686770336,0.3478681254758444,24.759775489601225,2024011963
5.117905931518186,0.17303948983399098,29.57651999799673,2024011964
5.863486640228615,0.18157918735909276,32.291622875439614,2024011965
2.6185424675456415,0.07264820512585331,36.04414538541408,2024011966
8.246839367935335,0.3564607126657302,23.135338832329552,2024011967
7.369911850527555,0.233912238394152,31.507166538712447,2024011968
7.515619436879626,0.3370235566112895,22.29998256634584,2024011969
1.753457184508217,0.05980859071817271,29.317814772977634,2024011970
7.240545717650036,0.2029469239094582,35.67704096308599,2024011971
9.64384984784175,0.3347974694273593,28.805026108281766,2024011972
4.260949199809824,0.15429097090293073,27.616322425571617,2024011973
7.562689210852782,0.30908654326345,24.467869519659814,2024011974
7.789871596970125,0.2230932789935487,34.91755391338073,2024011975
9.013742580460121,0.34537544506690915,26.098388606387175,2024011976
5.484477752894874,0.24222398964695468,22.642174133489366,2024011977
2.649745678038824,0.10346374517387595,25.610378530042528,2024011978
8.005595518141126,0.3262485656430344,24.538331693082345,2024011979
4.7438467108920275,0.15225159056287033,31.157945170583403,2024011980
9.696317348857509,0.3516659318541545,27.57252400803737,2024011981
2.4058621336989807,0.07422401214587333,32.41352850841196,2024011982
1.0252924052196855,0.02593537676547013,39.53258186650831,2024011983
4.527237999149005,0.1979162860756628,22.87450966727546,2024011984
3.4947575472178016,0.09986520420687502,34.99474691883935,2024011985
7.524253120790766,0.2820604962173384,26.676025964986746,2024011986
2.431094596244201,0.09895108696582053,24.568649731800768,2024011987
8.467968440268827,0.25527236598371206,33.17228798987641,2024011988
3.3400826579547815,0.10610826506248343,31.478063051807737,2024011989
8.149193383161572,0.26131504861013677,31.185319890702438,2024011990
0.48323172357563227,0.013601285582500545,35.52838594885175,2024011991
0.13508909821668302,0.004346502614625309,31.079953285229625,2024011992
6.437816334784905,0.34946195733669283,18.42208057165525,2024011993
5.690270557658057,0.2590298786823376,21.967622370839866,2024011994
5.919860052534984,0.18747019185003194,31.577607053768936,2024011995
0.21064770714063763,0.005868052863296521,35.89737721318024,2024011996
6.840361255113512,0.22417561640375627,30.513404467654205,2024011997
0.760349198026522,0.029250045157698197,25.99480424482042,2024011998
9.47321178457157,0.3447373272622616,27.47950696202025,2024011999
3.8101470966115447,0.15041915671330439,25.330198492427407,20240119100
5.796493994257873,0.2651858131078482,21.85823565116774,20240119101
2.752002343305805,0.07181915432488109,38.318501090347695,20240119102
9.728315857294376,0.33117564603098393,29.375094376306343,20240119103
3.5198581420788813,0.11221169137573037,31.368016103535638,20240119104
9.649312591854974,0.4102862742395914,23.518487450594428,20240119105
9.344240876485742,0.23892261864173586,39.10990482863164,20240119106
8.223614733362137,0.2810311575720766,29.262288226005726,20240119107
8.810907599164214,0.23131110790523138,38.09115644707413,20240119108
4.002651721103801,0.1500573208427934,26.674151575031473,20240119109
9.235614369796933,0.3071619607477077,30.067571997897062,20240119110
2.8110107575041132,0.1035561079229773,27.14480887592724,20240119111
1.060980149664138,0.03689613225817577,28.755863683490475,20240119112
0.882219096892457,0.04469766069816043,19.737478049466812,20240119113
3.760918746091344,0.14468147121909197,25.99447402906322,20240119114
4.202133106814612,0.11207119170337373,37.495212132094366,20240119115
8.654247285115966,0.26513179543361076,32.641303058210525,20240119116
6.130727814522156,0.16146024319162977,37.970510221800396,20240119117
3.056145949612301,0.12234234805795642,24.980278686203846,20240119118
0.009515057415345751,0.00030194525669897465,31.512524884044858,20240119119
4.491889426583162,0.12997744516704782,34.55899152972393,20240119120
9.547476219360139,0.3144002514723856,30.367266484832033,20240119121
0.421256713941931,0.01266556923174014,33.25999062768172,20240119122
0.2980343932361884,0.009100096582425846,32.75068462589221,20240119123
4.963255249741206,0.15807382771205422,31.398336597391847,20240119124
5.485289194755602,0.18733797510480285,29.280177666524665,20240119125
4.197717209545479,0.12796882178200025,32.80265576482723,20240119126
2.635628089453826,0.0780592168048458,33.76447006947436,20240119127
5.630911407687467,0.16010510838924674,35.17009209973253,20240119128
5.6735603302585815,0.18761303197855825,30.240758173488697,20240119129
6.575320341326638,0.28151276689517896,23.357094649192067,20240119130
6.073061288658748,0.22544379646269144,26.93824972763788,20240119131
0.6340628152907257,0.0215978061342359,29.35774177015308,20240119132
